蔬菜,檸檬,392,小匙,8,粒,7,個,103,茶匙,5,顆,99,適量,26,瓣,5,少許,6,茶包,1,枝,1,5,1,25,1,大匙,8,cc,7,3,1,個(擠汁),1,小顆,1,㏄,3,公克,52,個(搾汁),1,顆壓汁,1,數片,3,支,1,10,1,塊,7,15,1,g,2,鍋,1,片,35,匙,1,顆擠汁,1,oz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,蜂蜜,383,小匙,22,,1,cc,20,適量,68,少許,10,茶包,1,盎司,2,大匙,68,小碟,1,1,1,茶匙,4,㏄,20,克,2,公克,132,300,1,罐,1,Ｃ.Ｃ.,1,杯,5,g,16,湯匙,3,片,1,匙,2,小罐,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,西洋芹菜,381,小匙,6,150,1,,1,茶匙,1,顆,1,根,43,適量,5,瓣,1,少許,5,兩,2,枝,3,大匙,8,條,5,克,8,公克,195,支,25,杯,2,g,45,片,9,大支,1,匙,2,湯匙,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,豆腐,370,大塊,4,150,1,小塊,6,個,4,張,1,適量,4,80,1,人份,2,條,1,1,10,2,1,克,2,公克,44,200,1,1月2日,1,300,1,100,1,盒,109,塊,157,g,3,30,1,包,11,片,3,板,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,雞精粉,368,小匙,117,大匙,12,g,1,茶匙,152,少許,9,適量,5,匙,12,中匙,2,克,2,公克,55,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,地瓜粉,368,小匙,2,杯,64,大匙,91,g,5,茶匙,1,斤,1,適量,93,碗,8,少許,13,克,4,公克,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,魚露,367,小匙,68,25,1,大匙,191,杯,1,茶匙,41,滴,1,少許,4,適量,7,cc,7,匙,3,㏄,19,克,1,+1/2小匙,1,公克,10,數滴,1,中匙,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,土司,367,大塊,1,適量,2,200,1,塊,3,1又1/2,1,7,1,g,1,150,1,條,16,小片,1,片,325,2,2,4,2,大片,1,大匙,1,公克,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,肉桂,359,小匙,44,錢,42,個,2,cc,1,根,10,小根,2,適量,19,少許,35,茶包,1,枝,3,250,1,大匙,3,條,3,葉,1,3,1,㏄,2,克,14,公克,119,公分,1,數片,1,支,4,段,1,塊,1,g,17,小段,2,小片,2,片,9,茶匙,14,裝飾用,1,兩,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,枸杞,358,小匙,5,錢,40,個,2,茶匙,7,顆,4,適量,21,少許,27,兩,2,粒,9,小把,1,大匙,46,錢2分,1,1,1,克,10,公克,159,1月4日,1,數顆,1,10,1,g,17,分,1,匙,1,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,糯米,354,,2,杯,61,大匙,13,g,29,量杯,2,茶匙,2,公斤,1,斤,30,條,3,適量,4,300,1,少許,1,兩,5,克,4,公克,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,?菜,351,小匙,2,個,14,顆,1,根,26,適量,8,少許,2,兩,10,枝,2,株,2,把,3,小把,1,大匙,2,把(小),1,1月2日,1,條,8,1,1,克,12,公克,224,200,1,棵,1,300,1,斤,3,束,1,支,10,杯,3,g,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,蛋液,349,小匙,2,大匙,47,個,12,g,6,cc,3,顆,70,適量,95,茶匙,10,少許,39,㏄,14,公克,49,粒,1,C.C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他,巧克力,345,個,3,cl,1,茶匙,1,顆,2,根,1,1200,1,適量,80,少許,10,90,1,數片,1,數個,2,吋1個,1,20,1,1,1,cc,1,2,1,㏄,2,克,1,公克,183,份,3,500,1,大片,1,對,1,大匙,2,100,1,塊,2,g,17,球,1,片,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,沙茶醬,344,小匙,37,杯,1,塊,1,大匙,252,g,2,匙,3,茶匙,13,罐,3,4,1,適量,3,2,1,少許,2,T,1,克,1,公克,15,,1,大匙香油,1,㏄,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,巴西里,338,小匙,40,錢,1,茶匙,65,根,4,適量,37,少許,87,枝,1,小株,2,株,1,小把,3,大匙,21,支,2,克,1,小朵,2,公克,40,束,1,240,1,隻,1,小束,1,g,9,匙,2,湯匙,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,豬肉,337,瓶,1,cc,1,根,1,公斤,3,少許,2,兩,13,附,1,大匙,2,條,2,1,1,2,1,㏄,13,克,15,公克,229,罐,3,杯,1,300,1,斤,6,隻,1,支,2,適量,7,塊,2,kg,1,g,20,片,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,酵母,334,小匙,11,公克,291,茶匙,1,大匙,3,g,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,五香粉,332,小匙,134,大匙,15,g,2,茶匙,72,少量,1,錢,1,適量,7,少許,89,公克,10,小包,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,排骨,327,2,2,公斤,3,塊,4,600,2,g,11,杯,2,300,1,適量,1,斤,40,包,4,片,7,斤(切寸段),1,500,1,兩,13,㏄,3,克,8,公克,221,份,1,支,1,個,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,醋,325,小匙,41,杯,6,,1,大匙,122,個,1,g,2,碗,4,cc,36,ml,1,顆,1,50,1,適量,13,茶匙,8,少許,12,㏄,51,公克,20,匙,1,湯匙,2,小瓶,1,中匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海菜菇蕈,洋菇,323,,2,杯,3,罐,6,粒,10,個,16,g,25,個(切片),1,茶匙,1,斤,1,顆,8,40,1,適量,11,cc,2,少許,1,克,7,大匙,11,顆切片,1,公克,176,80,1,朵,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,火腿,323,個,2,適量,15,少許,8,兩,4,大匙,11,條,3,1,1,2,1,㏄,1,克,2,公克,103,大片,2,斤,1,片量,1,碗,2,240,1,杯,7,塊,4,g,23,包,1,片,129,匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚肉,柴魚粉,323,小匙,59,把,2,包(小),1,大匙,25,g,22,杯,7,茶匙,10,包,1,適量,42,碗,1,少許,31,㏄,1,克,4,公克,113,匙,3,小包,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海鮮,蛤,322,150,1,顆,68,粒,20,個,46,g,13,200,1,cc,1,5,1,斤,10,罐,1,適量,16,-15粒,1,塊,1,兩,2,杯,2,克,5,大匙,9,公克,121,1,1,12,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,花椰菜,318,大顆,1,小把,1,1月4日,1,粒,1,棵,6,g,11,杯,1,公斤,1,顆,15,斤,1,數朵,1,適量,30,&#26422;,1,少許,4,個,8,克,4,小朵,17,公克,177,兩,4,朵,32,株,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,味噌,315,小匙,14,150,2,粒,1,個,2,cc,3,顆,2,適量,12,兩,2,小包,1,25,1,大匙,117,1,2,2,1,㏄,10,克,6,公克,115,200,1,杯,6,g,12,包,2,片,1,匙,1,中匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,棗子,314,,1,適量,4,數粒,1,斤,2,粒,50,個,31,g,7,300,1,顆,125,錢5分,1,錢,9,-4顆,1,少許,2,兩,3,-6顆,1,克,2,公克,72,數個,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,蘋果,309,片,6,小塊,1,大匙,17,個,82,g,9,杯,1,鍋,2,顆,91,顆半,1,粒,4,包,1,適量,25,3,1,少許,1,小顆,1,克,2,公克,62,100,1,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,麵糊,308,小匙,2,杯,14,大匙,17,個,2,g,28,cc,2,顆,12,適量,53,碗,2,茶匙,9,少許,7,㏄,2,克,1,120,1,公克,148,份,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,冬粉,308,小匙,2,把,76,份,1,大匙,2,g,3,小梱,1,茶匙,50,300,1,適量,81,束,7,少許,34,杯,1,克,3,小捆,1,捆,4,公克,37,綑,2,湯匙,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,杏仁,308,2,1,片,5,大匙,4,個,2,g,31,杯,3,茶匙,1,少許,6,適量,49,匙,1,克,3,大湯匙,1,公克,199,盒,1,500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海鮮,花枝,306,150,1,粒,1,個,4,顆,4,適量,14,少許,4,兩,14,80,1,小片,1,盒,1,大匙,2,條,6,1,1,2,2,㏄,1,克,3,公克,151,300,1,斤,6,公分,1,兩(切丁),1,隻,32,支,2,尾,17,杯,1,塊,1,g,21,小隻,1,包,5,片,5,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海鮮,蝦米,304,小匙,1,酌量,1,大匙,40,g,13,匙,1,茶匙,6,斤,1,適量,5,碗,2,少許,16,兩,23,4,1,克,7,公克,186,隻,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,筍,297,600,1,顆,1,根,3,公斤,2,少許,3,兩,8,個,6,大匙,1,條,11,2,1,㏄,2,克,4,公克,167,朵,1,G,1,適量,12,斤,7,數片,1,隻,1,支,53,杯,2,g,7,片,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,醬汁,296,小匙,12,個,1,cc,15,顆,1,60,1,少許,19,小包,1,25,1,大匙,54,茶匙,29,3,1,2,1,㏄,30,克,1,公克,31,200,1,杯,18,100,1,適量,71,塊,1,g,3,包,1,匙,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,豬肉絲,291,200,1,大匙,4,g,6,杯,13,300,1,適量,4,少許,5,兩,16,㏄,1,克,6,公克,233,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,培根,290,小匙,2,適量,8,少許,3,兩,1,80,1,1月2日,2,大匙,7,條,19,3,1,4,1,克,1,公克,92,大片,1,1月4日,1,7,1,300,1,60,1,條切丁,1,160,2,杯,1,g,19,片,123,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
牛肉,﻿牛肉,289,小匙,2,150,4,600,1,cc,5,適量,6,1月4日,1,兩,13,250,2,小包,1,80,1,大匙,6,公斤,1,3,2,條,1,1,1,CC,1,180,1,5,1,㏄,9,克,5,大湯匙,1,500,1,4,1,200,1,罐,2,1月2日,1,300,4,斤,2,225,1,240,1,公克,171,100,2,盒,1,杯,2,kg,1,g,19,ml,3,包,2,片,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,奶水,288,杯,9,大匙,14,g,19,罐(小),1,cc,35,罐,3,適量,7,CC,1,茶匙,1,少許,25,㏄,53,公克,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,鳳梨,288,粒,1,個,12,瓶,2,茶匙,1,顆,9,適量,18,兩,2,250,1,大匙,6,條,1,1,2,cc,1,2,1,㏄,3,克,4,公克,117,大片,1,罐,12,杯,2,塊,1,g,17,小罐,4,小片,2,片,67,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,奶粉,284,小匙,1,杯,2,大匙,25,g,24,碗,1,克,4,公克,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,綠豆芽,283,,1,200,2,大匙,1,g,11,把,2,300,1,斤,8,適量,10,少許,10,兩,4,杯,6,克,7,公克,219,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,雞湯,281,小塊,2,600,2,cc,66,顆,2,適量,4,少許,2,公升,4,大匙,2,CC,1,㏄,122,ｃｃ,1,公克,9,毫升,1,200,2,c.c.,3,罐,5,碗,2,杯,19,塊,13,g,1,ml,3,c.c,14,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,大白菜,279,片,14,斤,1,粒,6,個,7,g,8,杯,1,顆,62,適量,7,葉,4,大葉,1,克,17,公克,147,棵,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,紅豆,276,,1,杯,5,G,1,大匙,11,個,2,g,12,量杯,1,斤,2,適量,36,2,1,少許,4,兩,5,4,1,克,2,公克,189,100,1,匙,1,230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,豬油,275,小匙,20,杯,16,大匙,64,g,27,茶匙,1,適量,1,少許,1,㏄,8,克,1,公克,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,蘆筍,274,2,1,把,4,小把,1,-5支,1,g,13,300,1,cc,1,斤,1,根,43,條,2,適量,7,1,1,3,1,少許,2,兩,13,克,3,公克,109,枝,3,隻,3,支,63,株,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,麵包粉,272,小匙,4,杯,16,大匙,28,g,12,適量,140,碗,5,少許,8,克,1,公克,57,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,小蘇打粉,271,小匙,50,G,1,g,17,茶匙,71,少許,4,匙,9,克,1,公克,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,玉米粒,258,小匙,1,杯,5,大匙,40,g,10,茶匙,2,罐,28,適量,17,碗,2,少許,2,兩,1,克,2,公克,146,小罐,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,椰奶,253,,1,杯,9,大匙,66,g,4,150,1,cc,23,罐(400㏄),2,罐,16,小匙,4,適量,6,碗,5,CC,2,少許,1,㏄,73,克,1,Ｃ.Ｃ.,2,公克,25,c.c,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,月桂葉,252,錢,1,g,1,-3片,1,片,236,少許,7,兩,1,克,1,公克,2,數片,1,數葉,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海菜菇蕈,金針菇,251,把,49,大匙,2,公克。,1,g,10,瓶,1,罐,2,包,14,適量,14,束,1,少許,5,兩,6,㏄,1,克,9,公克,135,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雞肉,雞肉,246,小匙,1,150,3,小塊,1,個,8,顆,1,50,1,適量,7,1月4日,1,兩,8,粒,1,大匙,2,條,1,1,3,2,1,㏄,3,克,1,6,1,公克,130,500,1,大片,1,10,1,手掌,1,斤,4,個(去皮),1,225,1,隻,39,支,2,杯,1,塊,1,g,12,盤,3,包,3,片,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,小白菜,245,,1,粒,1,個,2,顆,17,根,7,適量,42,少許,41,600,1,把,3,葉,2,2,3,㏄,1,克,4,公克,90,株,1,500,1,大片,1,棵,5,斤,1,支,2,杯,2,大碗,1,g,13,包,1,片,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海菜菇蕈,木耳,244,小匙,1,尾,3,大匙,2,個,1,g,11,杯,6,適量,6,大朵,1,錢,1,條,4,片,16,大塊,1,少許,3,兩,9,克,10,朵�,1,公克,147,隻,1,朵,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,豌豆,242,片,10,大匙,14,個,5,g,10,杯,9,茶匙,1,顆,3,根,1,粒,1,適量,14,碗,1,少許,18,兩,7,克,6,公克,137,枝,1,湯匙,1,隨意,1,支,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,芥末,235,小匙,34,杯,2,小碗,1,大匙,51,g,3,茶匙,28,鍋,2,少許,15,15,1,適量,44,2,1,匙,5,5,1,4,1,公克,30,1,3,酌量,1,湯匙,11,250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,果糖,235,小匙,5,盎司,1,大匙,56,g,5,cc,63,少許,9,適量,12,CC,1,茶匙,4,匙,1,㏄,25,克,1,稍許,1,公克,39,oz,1,湯匙,10,中匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,南瓜,235,個,19,顆,11,314,1,適量,7,少許,2,兩,2,250,2,量杯,1,大匙,2,40,1,1,2,2,1,克,2,公克,154,大片,1,1月2日,1,300,2,斤,3,碗,1,杯,2,g,15,鍋,1,片,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,青江菜,233,片,3,斤,7,棵,34,g,8,把,1,顆,30,根,5,條,3,適量,16,跟,1,少許,7,克,2,公克,91,朵,2,支,1,株,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚肉,魚肉,233,,1,150,1,個,3,適量,8,少許,1,兩,6,80,1,250,1,大匙,7,片(12兩),1,條,20,1,1,3,1,2,3,㏄,4,克,4,公克,88,斤,5,300,1,罐,1,隻,1,尾,36,杯,3,塊,1,g,5,包,5,片,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,生菜,228,2,1,適量,46,12,1,棵,2,g,19,杯,6,顆,3,張,1,片,102,葉,3,少許,20,克,1,公克,18,數片,2,杯(少許),1,個,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,蒜苗,226,少許,3,適量,12,大匙,2,g,2,杯,3,茶匙,1,根,49,條,1,片,1,2,1,ｇ,1,克,2,公克,59,枝,5,隻,1,支,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,沙拉醬,225,小匙,7,150,1,1又1/2,1,個,2,茶匙,1,顆,1,適量,51,瓣,1,少許,11,小包,5,225,1,85,1,大匙,79,1,4,2,1,㏄,2,公克,22,份,1,200,1,1月2日,1,300,2,60,1,數種,1,100,1,杯,3,g,15,50,1,包,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,冰塊,221,,3,杯,19,塊,16,大匙,1,g,5,顆,9,適量,141,碗,1,少許,13,分滿,3,公克,9,隨意,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬肉,豬肉片,220,小匙,1,適量,8,1月2日,1,g,4,120,1,斤,4,小片,1,片,8,少許,2,兩,10,克,10,公克,168,盒,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,芋頭,218,,2,量杯,1,200,1,塊,2,粒,1,個,30,g,9,匙,1,300,1,斤,3,顆,7,少許,1,條,2,適量,11,2,1,兩,3,杯,3,克,1,公克,135,250,1,片,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛋豆奶,豆干,215,大塊,1,杯,4,塊,39,個,6,g,10,適量,4,斤,7,包,1,片,39,碗,1,少許,1,兩,1,克,1,8,1,公克,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澱粉,義大利麵,214,片,14,200,4,大匙,8,個,1,g,42,把,6,罐,1,公公克,1,50,1,張,1,適量,2,1,1,人份,3,杯,3,克,5,公克,117,100,2,包,1,少許,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他,泡菜,211,個,1,顆,1,適量,11,少許,3,兩,1,80,1,小包,1,大匙,7,小碟,1,1,4,葉,1,3,2,2,3,克,7,公克（帶汁）,1,200,1,1月2日,2,300,2,罐,4,公克,137,杯,11,g,6,包,2,小罐,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,麥芽糖,210,,1,杯,3,大匙,18,g,26,匙,1,斤,1,小匙,1,適量,1,少許,2,兩,1,克,4,公克,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚肉,鯛魚,207,2,1,適量,3,大片,1,大匙,1,尾,2,g,7,200,1,長條,1,條,2,包,2,片,72,塊,2,兩,1,克,3,公克,106,個,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海菜菇蕈,海帶,206,小匙,1,,1,cm,1,適量,9,少許,10,大匙,13,條,7,1,1,×5公分,2,㏄,15,克,2,公克,91,1月2日,1,300,1,斤,4,公分,15,杯,3,段,4,塊,2,g,9,公靠,1,小段,4,小片,3,片,4,c.c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,小番茄,205,適量,13,斤,2,粒,17,個,35,g,4,數顆,2,顆,88,片,1,粒(切半),1,少許,3,兩,1,杯,2,克,2,大匙,1,公克,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調味料,吉利丁,203,小匙,10,,2,大匙,4,公兄,1,g,13,片半,2,適量,1,包,1,片,33,克,1,公克,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,山藥,199,錢,4,個,1,210,1,適量,2,少許,3,兩,5,大匙,1,小條,1,條,3,2,1,小束,1,克,3,公克,132,200,1,300,1,斤,8,公分,3,103,1,支,1,杯,1,段,2,g,19,小段,1,片,2,公分厚,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,番薯,193,杯,1,900,1,斤,12,大匙,1,個,7,g,9,顆,10,條,28,適量,8,㏄,1,公克,114,份,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
